item_id,model_name,n_runs,llm_flip_rate,llm_output_entropy,human_entropy,human_disagreement_var,disagreement_tier,dataset
mhs-29026,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-3101,llama-3.1-8b-instant,4,0.0,0.0,0.0,0.0,low,mhs
mhs-1832,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-46846,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-17601,llama-3.1-8b-instant,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-19924,llama-3.1-8b-instant,5,0.0,0.0,1.0,0.6666666666666666,high,mhs
mhs-29478,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-17037,llama-3.1-8b-instant,5,0.4,0.971,0.0,0.0,low,mhs
mhs-31516,llama-3.1-8b-instant,5,0.4,0.971,0.0,0.0,low,mhs
mhs-46657,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-39890,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-24908,llama-3.1-8b-instant,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-36126,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-14889,llama-3.1-8b-instant,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-46827,llama-3.1-8b-instant,5,0.0,0.0,0.8112781244591328,0.5,high,mhs
mhs-23175,llama-3.1-8b-instant,5,0.0,0.0,0.8112781244591328,0.5,high,mhs
mhs-5141,llama-3.1-8b-instant,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-34789,llama-3.1-8b-instant,5,0.0,0.0,0.7219280948873623,0.4,medium,mhs
mhs-1919,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-35604,llama-3.1-8b-instant,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-11130,llama-3.1-8b-instant,5,0.0,0.0,0.8112781244591328,0.5,high,mhs
mhs-47202,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-17862,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-3,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-49891,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-24396,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-42264,llama-3.1-8b-instant,5,0.0,0.0,0.8112781244591328,0.5,high,mhs
mhs-17372,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-46835,llama-3.1-8b-instant,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-15009,llama-3.1-8b-instant,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-29,llama-3.1-8b-instant,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-26745,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-36829,llama-3.1-8b-instant,5,0.4,0.971,0.9182958340544896,0.6666666666666666,high,mhs
mhs-9430,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-40281,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-5458,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-15462,llama-3.1-8b-instant,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-33856,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-20190,llama-3.1-8b-instant,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-11064,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-12063,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-11368,llama-3.1-8b-instant,5,0.0,0.0,0.8112781244591328,0.5,high,mhs
mhs-42325,llama-3.1-8b-instant,5,0.0,0.0,1.0,0.6666666666666666,high,mhs
mhs-23629,llama-3.1-8b-instant,5,0.2,0.7219,0.0,0.0,low,mhs
mhs-10076,llama-3.1-8b-instant,5,0.4,0.971,0.0,0.0,low,mhs
mhs-21238,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-7289,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-12292,llama-3.1-8b-instant,5,0.0,0.0,0.8112781244591328,0.5,high,mhs
mhs-38359,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-27447,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-10501,llama-3.1-8b-instant,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-9218,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-4511,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-25869,llama-3.1-8b-instant,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-41554,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-37565,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-18630,llama-3.1-8b-instant,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-16158,llama-3.1-8b-instant,5,0.0,0.0,0.8112781244591328,0.5,high,mhs
mhs-6732,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-18341,llama-3.1-8b-instant,5,0.2,0.7219,0.0,0.0,low,mhs
mhs-7856,llama-3.1-8b-instant,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-33238,llama-3.1-8b-instant,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-46434,llama-3.1-8b-instant,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-23658,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-7782,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-6770,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-10724,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-15919,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-40261,llama-3.1-8b-instant,5,0.0,0.0,1.0,0.6666666666666666,high,mhs
mhs-2531,llama-3.1-8b-instant,5,0.0,0.0,1.0,0.6666666666666666,high,mhs
mhs-21725,llama-3.1-8b-instant,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-22602,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-12046,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-19244,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-3519,llama-3.1-8b-instant,5,0.4,0.971,0.9182958340544896,0.6666666666666666,high,mhs
mhs-20816,llama-3.1-8b-instant,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-49507,llama-3.1-8b-instant,5,0.4,0.971,0.0,0.0,low,mhs
mhs-20444,llama-3.1-8b-instant,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-24678,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-40697,llama-3.1-8b-instant,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-49489,llama-3.1-8b-instant,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-42563,llama-3.1-8b-instant,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-22329,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-46699,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-3384,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-17467,llama-3.1-8b-instant,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-44059,llama-3.1-8b-instant,5,0.0,0.0,1.0,0.6666666666666666,high,mhs
mhs-40097,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-38065,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-7416,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-3591,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-38937,llama-3.1-8b-instant,5,0.4,0.971,0.0,0.0,low,mhs
mhs-37538,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-46222,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-1543,llama-3.1-8b-instant,5,0.0,0.0,0.8112781244591328,0.5,high,mhs
mhs-38432,llama-3.1-8b-instant,5,0.4,0.971,0.0,0.0,low,mhs
mhs-48024,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-17156,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-27161,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-28716,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-38942,llama-3.1-8b-instant,5,0.0,0.0,0.8112781244591328,0.5,high,mhs
mhs-37452,llama-3.1-8b-instant,5,0.0,0.0,0.8112781244591328,0.5,high,mhs
mhs-48965,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-7847,llama-3.1-8b-instant,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-18677,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-37271,llama-3.1-8b-instant,5,0.0,0.0,0.8112781244591328,0.5,high,mhs
mhs-49633,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-39475,llama-3.1-8b-instant,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-33863,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-315,llama-3.1-8b-instant,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-22111,llama-3.1-8b-instant,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-48173,llama-3.1-8b-instant,5,0.4,0.971,0.9182958340544896,0.6666666666666666,high,mhs
mhs-42021,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-15263,llama-3.1-8b-instant,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-44293,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-8230,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-48126,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-12194,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-15138,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-43427,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-27010,llama-3.1-8b-instant,5,0.4,0.971,0.0,0.0,low,mhs
mhs-305,llama-3.1-8b-instant,5,0.0,0.0,0.8112781244591328,0.5,high,mhs
mhs-45504,llama-3.1-8b-instant,5,0.4,0.971,0.0,0.0,low,mhs
mhs-9446,llama-3.1-8b-instant,5,0.0,0.0,0.8112781244591328,0.5,high,mhs
mhs-16512,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-23048,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-4574,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-40001,llama-3.1-8b-instant,5,0.0,0.0,0.8112781244591328,0.5,high,mhs
mhs-14190,llama-3.1-8b-instant,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-33050,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-45936,llama-3.1-8b-instant,5,0.0,0.0,0.8112781244591328,0.5,high,mhs
mhs-20585,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-42739,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-27660,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-28987,llama-3.1-8b-instant,5,0.0,0.0,1.0,0.6666666666666666,high,mhs
mhs-541,llama-3.1-8b-instant,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-17996,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-2603,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-569,llama-3.1-8b-instant,5,0.4,0.971,0.0,0.0,low,mhs
mhs-48483,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-1136,llama-3.1-8b-instant,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-9810,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-47769,llama-3.1-8b-instant,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-8498,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-12502,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-39133,llama-3.1-8b-instant,5,0.0,0.0,0.8112781244591328,0.5,high,mhs
mhs-25444,llama-3.1-8b-instant,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-16876,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-24971,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-40969,llama-3.1-8b-instant,5,0.4,0.971,0.0,0.0,low,mhs
mhs-10026,llama-3.1-8b-instant,5,0.4,0.971,0.0,0.0,low,mhs
mhs-13202,llama-3.1-8b-instant,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-21157,llama-3.1-8b-instant,5,0.4,0.971,0.0,0.0,low,mhs
mhs-43173,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-34588,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-26615,llama-3.1-8b-instant,5,0.4,0.971,0.0,0.0,low,mhs
mhs-32963,llama-3.1-8b-instant,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-15256,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-35529,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-24937,llama-3.1-8b-instant,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-42859,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-49457,llama-3.1-8b-instant,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-48097,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-16637,llama-3.1-8b-instant,5,0.0,0.0,0.8112781244591328,0.5,high,mhs
mhs-10189,llama-3.1-8b-instant,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-38982,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-16917,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-37383,llama-3.1-8b-instant,5,0.4,0.971,0.9182958340544896,0.6666666666666666,high,mhs
mhs-13619,llama-3.1-8b-instant,5,0.0,0.0,0.8112781244591328,0.5,high,mhs
mhs-40914,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-20726,llama-3.1-8b-instant,5,0.0,0.0,1.0,0.6666666666666666,high,mhs
mhs-33196,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-48952,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-45649,llama-3.1-8b-instant,5,0.0,0.0,0.8112781244591328,0.5,high,mhs
mhs-40501,llama-3.1-8b-instant,5,0.0,0.0,0.8112781244591328,0.5,high,mhs
mhs-24484,llama-3.1-8b-instant,5,0.0,0.0,0.8112781244591328,0.5,high,mhs
mhs-49247,llama-3.1-8b-instant,5,0.0,0.0,1.0,0.6666666666666666,high,mhs
mhs-21093,llama-3.1-8b-instant,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-36411,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-31223,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-12857,llama-3.1-8b-instant,5,0.0,0.0,0.8112781244591328,0.5,high,mhs
mhs-7108,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-10782,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-6858,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-8641,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-12987,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-18441,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-15308,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-32292,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-37406,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-9835,llama-3.1-8b-instant,5,0.4,0.971,0.0,0.0,low,mhs
mhs-47148,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-14195,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-34252,llama-3.1-8b-instant,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-39079,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-46947,llama-3.1-8b-instant,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-6223,llama-3.1-8b-instant,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-12722,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-22048,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-19338,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-16201,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-30783,llama-3.1-8b-instant,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-9382,llama-3.1-8b-instant,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-43864,llama-3.1-8b-instant,5,0.0,0.0,0.8112781244591328,0.5,high,mhs
mhs-17576,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-7761,llama-3.1-8b-instant,5,0.0,0.0,0.8112781244591328,0.5,high,mhs
mhs-10424,llama-3.1-8b-instant,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-31892,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-43580,llama-3.1-8b-instant,5,0.0,0.0,0.8112781244591328,0.5,high,mhs
mhs-13919,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-613,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-31156,llama-3.1-8b-instant,5,0.0,0.0,0.8112781244591328,0.5,high,mhs
mhs-48051,llama-3.1-8b-instant,5,0.4,0.971,0.8112781244591328,0.5,high,mhs
mhs-38587,llama-3.1-8b-instant,5,0.4,0.971,0.0,0.0,low,mhs
mhs-15641,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-8332,llama-3.1-8b-instant,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-38651,llama-3.1-8b-instant,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-14561,llama-3.1-8b-instant,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-41119,llama-3.1-8b-instant,5,0.0,0.0,0.8112781244591328,0.5,high,mhs
mhs-42690,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-13690,llama-3.1-8b-instant,5,0.0,0.0,1.0,0.6666666666666666,high,mhs
mhs-35918,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-44087,llama-3.1-8b-instant,5,0.4,0.971,0.0,0.0,low,mhs
mhs-19082,llama-3.1-8b-instant,5,0.0,0.0,0.8112781244591328,0.5,high,mhs
mhs-45918,llama-3.1-8b-instant,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-27628,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-15590,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-15391,llama-3.1-8b-instant,5,0.0,0.0,0.8112781244591328,0.5,high,mhs
mhs-25209,llama-3.1-8b-instant,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-19788,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-35789,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-43063,llama-3.1-8b-instant,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-27040,llama-3.1-8b-instant,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-35201,llama-3.1-8b-instant,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-7214,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-37620,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-44019,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-24425,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-15694,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-38658,llama-3.1-8b-instant,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-18838,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-29078,llama-3.1-8b-instant,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-31488,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-5937,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-33605,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-35959,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-46800,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-12450,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-28729,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-33941,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-25187,llama-3.1-8b-instant,5,0.4,0.971,0.0,0.0,low,mhs
mhs-25721,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-39524,llama-3.1-8b-instant,5,0.0,0.0,0.8112781244591328,0.5,high,mhs
mhs-49032,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-4573,llama-3.1-8b-instant,5,0.0,0.0,0.8112781244591328,0.5,high,mhs
mhs-39900,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-31712,llama-3.1-8b-instant,5,0.0,0.0,1.0,0.6666666666666666,high,mhs
mhs-47045,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-5419,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-49337,llama-3.1-8b-instant,5,0.0,0.0,0.8112781244591328,0.5,high,mhs
mhs-24585,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-45140,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-14356,llama-3.1-8b-instant,5,0.4,0.971,0.9182958340544896,0.6666666666666666,high,mhs
mhs-30721,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-37239,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-13391,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-20163,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-23739,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-45446,llama-3.1-8b-instant,5,0.0,0.0,0.8112781244591328,0.5,high,mhs
mhs-16075,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-28136,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-42136,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-29262,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-24809,llama-3.1-8b-instant,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-6126,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-23143,llama-3.1-8b-instant,5,0.0,0.0,0.8112781244591328,0.5,high,mhs
mhs-4782,llama-3.1-8b-instant,5,0.4,0.971,0.9182958340544896,0.6666666666666666,high,mhs
mhs-24686,llama-3.1-8b-instant,5,0.0,0.0,0.8112781244591328,0.5,high,mhs
mhs-5035,llama-3.1-8b-instant,5,0.0,0.0,0.8112781244591328,0.5,high,mhs
mhs-27095,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-31432,llama-3.1-8b-instant,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-20599,llama-3.1-8b-instant,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-31374,llama-3.1-8b-instant,5,0.4,0.971,0.0,0.0,low,mhs
mhs-32629,llama-3.1-8b-instant,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-43600,llama-3.1-8b-instant,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-17235,llama-3.1-8b-instant,5,0.0,0.0,0.8112781244591328,0.5,high,mhs
mhs-15614,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-3670,llama-3.1-8b-instant,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-4826,llama-3.1-8b-instant,5,0.4,0.971,0.0,0.0,low,mhs
mhs-22707,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-3764,llama-3.1-8b-instant,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-23165,llama-3.1-8b-instant,5,0.0,0.0,0.8112781244591328,0.5,high,mhs
mhs-35935,llama-3.1-8b-instant,5,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-2041,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
mhs-33260,llama-3.1-8b-instant,5,0.0,0.0,0.0,0.0,low,mhs
